X1,Y1,X2,Y2,X3,Y3,X4,Y4
0.1942,0.305540005813007,0.2021,0.11561809434417,0.1484,0.285641110538547,0.1408,0.147300226363587
0.0959,0.0592528183556576,0.1248,0.0925974010837109,0.1945,0.298139194764772,0.1484,0.207476978689028
0.1179,0.106280828154831,0.1246,0.109460460165904,0.1746,0.116199163155201,0.1945,0.303836736716207
0.1653,0.160537851582623,0.1408,0.124863628929797,0.1817,0.223845542210982,0.1746,0.22942458971934
0.2375,0.25108186996524,0.1484,0.144970842932458,0.1942,0.36113271710054,0.1817,0.278595100249751
0.2922,0.302544263006938,0.1945,0.175717168830852,0.0959,0.0439734454972413,0.1942,0.351495036025373
0.372,0.456926261080699,0.1746,0.333401234711074,0.1179,0.189789688559989,0.0959,0.0591018947616297
0.4867,0.57834301571741,0.1817,0.35314283603859,0.1653,0.350568971939795,0.1179,0.0977404224113199
0.367,0.333072945747428,0.1942,0.381208075843796,0.2375,0.427845301066553,0.1653,0.147703569679589
0.544,0.574778210487652,0.0959,0.0586593203544165,0.2922,0.366101542819526,0.2375,0.227442582463907
0.1845,0.0848420004640247,0.1179,0.0936625325737996,0.372,0.152185444502817,0.2922,0.268979127776998
0.2655,0.152568961588656,0.1653,0.125690261111324,0.4867,0.369819590020404,0.372,0.380108446952229
0.4288,0.295068865254125,0.2375,0.169598640766946,0.2275,0.371334717237535,0.4867,0.45954578625981
0.6118,0.547537015981808,0.2922,0.191205934567939,0.3107,0.461592723706045,0.2275,0.196463092914383
0.0196,0.200709903269325,0.372,0.250722122465838,0.367,0.392202586239858,0.3107,0.26326299059743
0.223,0.379434217590138,0.4867,0.293733083765707,0.544,0.311279676276177,0.367,0.325024911059695
0.3653,0.556130849489144,0.2275,0.212604901407298,0.1845,0.0593860409905627,0.544,0.489250099011002
0.4883,0.710038951915283,0.3107,0.249221914553018,0.2655,0.226376993916156,0.1845,0.208664597488896
0.08127,0.0477070172597298,0.367,0.282873798138642,0.4288,0.525152373703318,0.2655,0.270188981005148
0.1049,0.0726903323475178,0.544,0.375025067130137,0.6118,0.323529924358985,0.4288,0.392877395462778
0.1428,0.134690587369616,0.1845,0.393690773488013,0.0196,0.547371772779759,0.6118,0.567852483617772
0.2349,0.209133363551802,0.2655,0.435193934851089,0.223,0.347344653561202,0.0196,0.226262788621068
0.3902,0.394283767769828,0.4288,0.499701817687617,0.3653,0.643857368283609,0.223,0.36969193099431
0.5154,0.550328844005075,0.6118,0.598666876722408,0.08127,0.108007586006228,0.3653,0.488949437765737
0.1301,0.0739412907101506,0.0196,0.215630590050249,0.1049,0.236927169223002,0.08127,0.102162952250843
0.2258,0.141447856132672,0.223,0.335820672628238,0.1428,0.509645826870812,0.1049,0.120037828961139
0.5103,0.4155573591788,0.3653,0.427458842772718,0.2349,0.554285098601055,0.1428,0.175681503577606
0.5967,0.57262363077731,0.08127,0.0675300333296682,0.3902,0.365021240991857,0.2349,0.244092753465988
0.2113,0.085164455448734,0.1049,0.103944047417534,0.5154,0.64561246165993,0.3902,0.390443046732636
0.3337,0.155314736860352,0.1428,0.174993024617691,0.5936,0.509557698962038,0.5154,0.495061375570908
0.4362,0.235848864736748,0.2349,0.240529089278675,0.1301,0.225106901678341,0.5936,0.593463489339515
0.6073,0.440083981242209,0.3902,0.36408030647715,0.2258,0.51557029650945,0.1301,0.138579447621463
0.7292,0.608886028858476,0.5154,0.446032507430904,0.3427,0.573996220099753,0.2258,0.199512276103031
0.7863,0.715978307339444,0.5936,0.509663741552381,0.5103,0.391032492902758,0.3427,0.267969158379021
0.4769,0.206655137366938,0.1301,0.13680073305364,0.5967,0.668206244126331,0.5103,0.422484185200005
0.5516,0.308445838978128,0.2258,0.212304998646003,0.6697,0.543027824554248,0.5967,0.526020071284807
0.69,0.511275057894672,0.3427,0.276662180529907,0.2113,0.240234916454493,0.6697,0.605981176030223
0.8253,0.730216019930215,0.5103,0.408564106502317,0.3337,0.52392945644761,0.2113,0.183565959369104
0.5745,0.249335956565943,0.5967,0.492001488893976,0.4362,0.60723158115221,0.3337,0.248011610942722
0.647,0.365236473323688,0.6697,0.546188391088593,0.6073,0.421384190959919,0.4362,0.320177109820124
0.766,0.572669620464399,0.2113,0.213351288092861,0.7292,0.707281473380457,0.6073,0.474076474961711
0.87,0.738269879966485,0.3337,0.285869713679578,0.7863,0.584307077408171,0.7292,0.582931969262847
0.7072,0.423524008419024,0.4362,0.352205218220225,0.4769,0.57181091331413,0.7863,0.650875761908435
0.8148,0.634199969469275,0.6073,0.485546270726162,0.5516,0.69172076375715,0.4769,0.397157133101385
0.8679,0.732786207090471,0.7292,0.576597118760395,0.69,0.520253417347808,0.5516,0.481074517057187
0.7877,0.614369661406121,0.7863,0.625459424576367,0.8253,0.759895168601129,0.69,0.621050006838759
0.85,0.738204958343255,0.4769,0.496981534075546,0.5745,0.617028203061724,0.8253,0.755604569976759
0.01942,0.17652382345269,0.5516,0.56765185997715,0.647,0.751248121022396,0.5745,0.489912550676528
0.2443,0.278877406077962,0.69,0.687363707179984,0.766,0.598524307006828,0.647,0.57921597776829
0.5465,0.497531048331926,0.8253,0.803302173472723,0.87,0.848061658463173,0.766,0.714545224229333
0.6465,0.671286149905613,0.5745,0.607548954257721,0.7072,0.830318571862785,0.87,0.81444006187387
0.754,0.812423651506472,0.647,0.675258608479894,0.8148,0.689734762861081,0.7072,0.671947772723498
0.1485,0.0358026229427984,0.766,0.785773091143471,0.7877,0.859771739186098,0.8148,0.803759919427018
0.2329,0.0644409439108522,0.7072,0.759825666660632,0.01942,0.536196421166607,0.8679,0.862561505951611
0.2728,0.0961531701500334,0.8148,0.85055980812955,0.2443,0.524150603558242,0.01942,0.316887439698857
0.355,0.174238450125679,0.8679,0.894017352072967,0.5465,0.690238539660614,0.2443,0.407333600064071
0.4679,0.287591197965106,0.85,0.822757971803223,0.6465,0.726149929343048,0.5465,0.566098691899117
0.6577,0.509756434413595,0.01942,0.405212361610761,0.1485,0.159919288242079,0.6465,0.676538304040197
0.838,0.811848231868031,0.2443,0.507480323171057,0.2329,0.314662629096085,0.754,0.768294495633432
0.1759,0.0378886172668819,0.5465,0.662698939944171,0.2728,0.456251252224465,0.1485,0.203265035722041
0.2548,0.06790676613356,0.6465,0.742311898592608,0.355,0.550756980041963,0.2329,0.222888426391321
0.3275,0.101595274677423,0.2329,0.250215984847752,0.4679,0.535398522321302,0.2728,0.25083144813472
0.5923,0.304981463090294,0.2728,0.306253442360176,0.6577,0.698572336139768,0.355,0.3256731625736
0.8817,0.813029847422422,0.355,0.412985845496504,0.7787,0.705336325829759,0.4679,0.425261945398508
0.354,0.075135403468068,0.4679,0.527163922702396,0.838,0.7809969280403,0.6577,0.584434290705136
0.449,0.112864279481911,0.6577,0.685144390382447,0.1759,0.157592563209438,0.7787,0.684049092570434
0.592,0.217044531253141,0.7787,0.759817793986715,0.2548,0.312672047655391,0.838,0.776599084060141
0.6833,0.336703229659572,0.838,0.776473925905705,0.3275,0.458766714604117,0.1759,0.223059217599614
0.7978,0.548889825551803,0.1759,0.213493036035391,0.4803,0.564221690359472,0.2548,0.244308585079589
0.8602,0.71080652783238,0.2548,0.276458527961123,0.5923,0.556958608836241,0.3275,0.274465251094892
0.891,0.820193291642044,0.3275,0.333481129015604,0.818,0.750137605668387,0.4803,0.356713108780724
0.5333,0.151193896239451,0.4803,0.445861924252855,0.8817,0.808606825817022,0.5923,0.457300382403811
0.6329,0.223041581099276,0.5923,0.56072286308946,0.354,0.305622703483155,0.818,0.715454151273101
0.722,0.292435237015585,0.818,0.79730017119801,0.449,0.460151524965372,0.8817,0.792010301013796
0.7693,0.422882479213358,0.8817,0.810781153928343,0.592,0.591348144330087,0.354,0.287557649157917
0.8753,0.624599438132675,0.354,0.324225307930661,0.6833,0.597349066552434,0.449,0.322182951799457
0.9067,0.760399899309293,0.449,0.382118017004882,0.7978,0.758212011570187,0.592,0.41999785129546
0.9393,0.845923090810652,0.592,0.507981721302263,0.8602,0.766199814134732,0.6833,0.517952707864426
0.5725,0.184447008804023,0.6833,0.619370640254325,0.891,0.847066893512175,0.7978,0.661328079529274
0.785,0.328055743700914,0.7978,0.771560481441738,0.5333,0.496489215490072,0.8602,0.759404557366174
0.826,0.455731847058746,0.8602,0.853462015253712,0.6329,0.644775312669661,0.891,0.825791961420045
0.96,0.793228673138663,0.891,0.868316700134757,0.722,0.67547135126588,0.5333,0.461920622097035
0.9695,0.860835439577339,0.5333,0.507806942996292,0.7693,0.71136546745156,0.6329,0.527479069642128
0.7166,0.290139402269181,0.6329,0.576687852706676,0.8753,0.846899151149053,0.722,0.585063022868223
0.8062,0.375437331328102,0.722,0.634333141188431,0.9067,0.81754504087994,0.7693,0.679199962710842
0.8479,0.526798422239123,0.7693,0.737704141825327,0.9393,0.925907087574951,0.8753,0.802598325654845
0.9266,0.723196123443527,0.8753,0.873088925942095,0.5725,0.546872520222113,0.9067,0.877588983023895
0.9845,0.855489855938694,0.9067,0.946232698793435,0.6885,0.680519459498471,0.9393,0.92169086903615
0.9425,0.85761521472514,0.9393,0.960562125868303,0.785,0.729199516556175,0.6885,0.607590292426737
0.01702,0.0772614927576786,0.6885,0.623879819927026,0.826,0.76258334740654,0.785,0.664948093241658
0.05668,0.118996690042943,0.785,0.672685552485766,0.9265,0.891089537651631,0.826,0.752433530107977
0.5777,0.325304653997151,0.826,0.760570257160967,0.96,0.863165053964508,0.9265,0.878282764777043
0.7222,0.574337509992855,0.9265,0.894651992075571,0.8062,0.793573737788932,0.96,0.941306574049925
0.8585,0.851567959057582,0.96,0.9581101046481,0.8479,0.86110529596615,0.9695,0.970908754327605
0.2474,0.0442786813853818,0.7166,0.671720634226124,0.9266,0.933244262189365,0.7166,0.679502264487514
0.3477,0.0778188257505365,0.8062,0.713978174769358,0.9845,1,0.8062,0.742348958017685
0.3871,0.12116917644012,0.8479,0.794322454434166,0.8325,0.958347997874934,0.8479,0.838543658981639
0.5733,0.226201096818476,0.9266,0.897341651929641,0.9218,1,0.9266,0.946334055153604
0.7007,0.352165735355047,0.9845,0.952614989937189,0.01702,0.324341903792222,0.9218,0.941305160643663
0.83,0.582662896530815,0.9218,0.903499433361129,0.5777,0.619636745883078,0.9425,0.985251603966117
0.8807,0.748050291280943,0.01702,0.279991688225337,0.7222,0.744114668114625,0.01702,0.29642739418422
0.934,0.85453451427629,0.05668,0.334418308113756,0.7875,0.857107827702862,0.05668,0.337100707354685
0.3184,0.049910044383399,0.5777,0.516985941852557,0.8585,0.91688464177915,0.5777,0.523751531199254
0.4413,0.0863466464982652,0.7222,0.678233441981723,0.3477,0.322654113965337,0.7222,0.694272480925047
0.541,0.133273839498372,0.3477,0.301022571115926,0.3871,0.362955070541503,0.7875,0.798496841971928
0.6797,0.24691279034074,0.3871,0.357014781421724,0.5733,0.449361962939958,0.3477,0.307352056558246
0.7653,0.370513738058459,0.5733,0.459810382899207,0.7007,0.65020789247516,0.3871,0.349643909420576
0.8817,0.599134920841329,0.7007,0.555553138636497,0.83,0.752632563727765,0.5733,0.450744570511314
0.8983,0.758622482832417,0.83,0.702334625798198,0.934,0.922102664896291,0.7007,0.554420982330174
0.913,0.869016294509843,0.8807,0.806181628059114,0.3184,0.251647609543192,0.83,0.708848172855311
0.4888,0.0940657502846061,0.934,0.877642816083358,0.4413,0.332071981690822,0.8807,0.807431235150412
0.6157,0.149528454423245,0.3184,0.293743471251021,0.541,0.374969176825416,0.934,0.869020328388348
0.7627,0.280805673752264,0.4413,0.347618389743511,0.6797,0.478016006127582,0.3184,0.301185986566203
0.802,0.402438912153335,0.541,0.403799732102874,0.7653,0.670616848888768,0.4413,0.332802900774017
0.8873,0.615683631035116,0.6797,0.509206929218094,0.8817,0.771630389759683,0.541,0.37903845604768
0.9073,0.866515464953775,0.7653,0.599734798125337,0.8983,0.880950324009942,0.6797,0.486180090156552
0.688,0.20048140919722,0.8817,0.742506400910222,0.4888,0.336878644897459,0.7653,0.584762415873923
0.7853,0.35156087164986,0.8983,0.84165673177714,0.6157,0.394349160053025,0.8817,0.734513005933168
0.8487,0.477067309641231,0.4888,0.426331758469693,0.7627,0.524425884005501,0.8983,0.827577819035337
0.9387,0.689375851673064,0.6157,0.485839110746629,0.802,0.706745526416468,0.4888,0.37485639403875
0.9693,0.818646160680665,0.7627,0.595884993281618,0.8873,0.785546647050572,0.6157,0.429485110623707
0.9613,0.882864356770911,0.802,0.679237224627127,0.9158,0.897932003031107,0.7627,0.548608117422758
0.768,0.22866345654487,0.8873,0.806206929167609,0.9073,0.943304753080443,0.802,0.640525244025397
0.8415,0.380454201806925,0.9158,0.901349654250613,0.688,0.452087932998433,0.8873,0.775021084259793
0.9215,0.529975627679058,0.9073,0.954913987285798,0.7853,0.623470957268008,0.9158,0.864810041279818
0.965,0.723621128740567,0.7853,0.779185247163647,0.8487,0.796047801716765,0.9073,0.909746790248974
0.983,0.839433596186689,0.8487,0.842445523701569,0.9387,0.874212264682011,0.688,0.570905473466796
0.99,0.890662039051419,0.9693,0.993979395454251,0.9693,0.94048209349817,0.7853,0.693876019371934
0.7162,0.259469478332766,0.9613,1,0.9613,0.977178292351148,0.8487,0.777789352067276
0.8872,0.44645191779293,0.768,0.767789708426803,0.768,0.48495174746147,0.9387,0.896905613489013
0.9548,0.861778186349545,0.8415,0.838860453890244,0.8415,0.661577755131067,0.9693,0.956268716264996
0.9766,0.895446684554219,0.9215,0.897048889130229,0.9215,0.856228436818201,0.9613,0.975320677686182
0.882,0.511527279045428,0.965,0.965413964748098,0.965,0.914394072385053,0.768,0.641784971092148
0.9577,0.80952980368112,0.983,0.999413165980279,0.983,0.961648564378115,0.8415,0.758714377771653
0.9743,0.898435658232836,0.99,1,0.7162,0.522950618227469,0.9215,0.852554296548899
0.301,0.0522973837575491,0.7162,0.829361932870348,0.8872,0.76080175304067,0.965,0.952717931388447
0.199,0.0529203040461654,0.8872,0.884625068345786,0.9548,0.983194474724729,0.983,0.997122097193883
0.243,0.0589797946741864,0.9634,0.963694577831058,0.9766,0.97090112228631,0.8872,0.834004234979711
0.225,0.0660086146978195,0.9548,0.978223964999812,0.9275,1,0.9634,0.996732773255471
0.303,0.087365748349225,0.9275,0.914680776253182,0.9577,1,0.9548,1
0.294,0.100713752542678,0.301,0.247263197820127,0.301,0.244334893195835,0.9766,1
0.0816,0.147010452172594,0.199,0.249792428232189,0.199,0.244604147467708,0.9275,0.904230093567261
0.0902,0.149207675906919,0.243,0.256245272294542,0.243,0.248217898672136,0.9577,0.977566209750487
0.142,0.159101839762671,0.225,0.270005779046729,0.225,0.253116501405582,0.199,0.230485113000131
0.206,0.179149856056544,0.303,0.292348963999771,0.303,0.268757280724763,0.243,0.228826304691742
0.23,0.201032057688105,0.294,0.316333501588115,0.294,0.277806556602239,0.225,0.222067295214613
0.255,0.235848038435718,0.0816,0.24205704078094,0.0816,0.236900042341486,0.303,0.220713178259867
0.297,0.307245382693834,0.0902,0.245541408344473,0.0902,0.238500733671643,0.294,0.212740015441708
0.13,0.263678244040248,0.142,0.25983710447084,0.142,0.244991628489648,0.0816,0.309727235306618
0.135,0.268699381049754,0.206,0.283410320221149,0.206,0.26168899351448,0.0902,0.308856232498678
0.25,0.294390318920529,0.23,0.308497752690627,0.23,0.277842737158539,0.142,0.306201392124063
0.309,0.317440476309464,0.255,0.353771607861999,0.255,0.306221166308077,0.206,0.305907778719324
0.344,0.350487671166148,0.297,0.446214696275561,0.297,0.363465425305627,0.23,0.306051241858529
0.375,0.434849188890038,0.13,0.231093339295754,0.13,0.230563995713687,0.255,0.302034984085042
0.384,0.401165859800087,0.135,0.234750956765021,0.135,0.235000270239421,0.297,0.290707882465237
0.359,0.457689247950962,0.25,0.249387061406299,0.25,0.252555587345723,0.13,0.414266756292542
0.166,0.392319173348246,0.309,0.274180352809639,0.309,0.274665963295488,0.135,0.415522823524446
0.417,0.499558222280055,0.344,0.300440062763325,0.344,0.302310947281651,0.25,0.424621460329185
0.417,0.463923660543123,0.375,0.347592447217111,0.375,0.378745822963465,0.309,0.423969157582583
0.444,0.497294386231149,0.384,0.347862645161622,0.384,0.349146874941777,0.344,0.429566730289559
0.485,0.54823213812512,0.359,0.444527786869214,0.359,0.396249463320461,0.375,0.456204944336032
0.485,0.585880780762525,0.166,0.223315159703773,0.166,0.224338146938218,0.384,0.432147179799035
0.303,0.508473373736372,0.417,0.264343083688322,0.417,0.322690207970942,0.166,0.511089196477271
0.194,0.518999222837877,0.417,0.264545286668491,0.417,0.289483387843535,0.417,0.555326352506601
0.345,0.53166146446577,0.444,0.292132405755634,0.444,0.32226431328605,0.417,0.530854062093402
0.48,0.584029929448787,0.485,0.341611376714931,0.485,0.373378210405565,0.444,0.53386043525197
0.516,0.608149431475398,0.485,0.391668131018208,0.485,0.406653660557613,0.485,0.53338122771563
0.572,0.689744336935224,0.303,0.208159472361515,0.303,0.22131603386315,0.485,0.523581472573612
0.2,0.603627704711733,0.194,0.21150450131894,0.194,0.225869574039936,0.303,0.594741240283207
0.56,0.679354793369651,0.345,0.228034750256473,0.345,0.239386308250017,0.194,0.598893372528598
0.008,0.122035114005711,0.48,0.254609640554727,0.48,0.290570076983436,0.345,0.595473631030988
0.022,0.129352735387955,0.516,0.283547088759395,0.516,0.31836557590341,0.48,0.611666975918137
0.043,0.148539883241163,0.56,0.334969050568723,0.56,0.365150687050383,0.516,0.608015953477966
0.021,0.179375835748334,0.572,0.387185356786948,0.572,0.404256808109416,0.56,0.603399804797571
0.03,0.180982058966174,0.491,0.245007002125903,0.491,0.263346373503876,0.572,0.594037970987924
0.026,0.185939534041367,0.56,0.274600374761316,0.56,0.294792655524897,0.2,0.655144485612179
0.066,0.224791162489252,0.022,0.0115975157226171,0.008,0.025543696063019,0.491,0.654755456376769
0.18,0.419807622661028,0.03,0.0237579229578393,0.022,0.0281107663287985,0.56,0.656038652397818
0.592,0.830148817426397,0.026,0.0301277556015554,0.043,0.0366806841397369,0.022,0
0.623,0.94008963809036,0.045,0.012679138047869,0.03,0.0295795864702996,0.043,0
0.734,0.969004163902015,0.066,0.0277645318145354,0.026,0.0335912533373366,0.026,0.0363876981178386
0.1416,0.0760293214576555,0.1374,0.141033375191491,0.045,0.0418456697070271,0.045,0.037856512181102
0.1374,0.0816679120103244,0.1964,0.140633534799107,0.1416,0.146089005994044,0.1416,0.14606350130549
0.1964,0.0871992421536951,0.1966,0.140232141170749,0.1374,0.155018791074359,0.1374,0.15085956869137
0.1966,0.0915236893963977,0.0238,0.11863706188411,0.1964,0.162409080335013,0.1964,0.155682021214612
0.0238,0.0635645559117447,0.1434,0.118125282905715,0.0238,0.122636833527601,0.0238,0.128729430750619
0.1434,0.0757523107220349,0.1599,0.117569323986216,0.1434,0.138319271265194,0.1434,0.138439248282039
0.1599,0.0836571872973985,0.1817,0.117175991082455,0.1599,0.150501311456155,0.1599,0.145185071238364
0.1817,0.089965559881004,0.1818,0.116877486365174,0.1817,0.159370615798309,0.1817,0.15074370368439
0.1818,0.0939469905533345,0.00179,0.0780033713070446,0.1818,0.165245138532669,0.1818,0.154324693392863
0.00179,0.0502036779357184,0.07884,0.0775313249619372,0.00179,0.09187424971098,0.00179,0.105817062655824
0.07884,0.065958685419338,0.09425,0.0774123260295585,0.07884,0.114628086204197,0.07884,0.117055588352525
0.09425,0.0697391656494304,0.1524,0.0765009702275325,0.09425,0.120075885532861,0.09425,0.120032944736475
0.1524,0.094550969657143,0.166,0.076294416347617,0.1524,0.156385683292271,0.1524,0.141366416694775
0.166,0.100570756527544,0.1814,0.0762338880325532,0.166,0.164419121666466,0.166,0.146859777289482
0.1814,0.103597690910042,0.2041,0.0759020899438587,0.1814,0.167787418103501,0.1814,0.149645110785083
0.2041,0.113718796425607,0.01934,0.000874795051194528,0.2041,0.180567086688464,0.2041,0.159095593395847
0.01934,0.0355893914888929,0.03052,0.000968852674859968,0.01934,0.0434671898185669,0.01934,0.069272214320687
0.03052,0.0438860872840464,0.0403,0.00106065367744266,0.03052,0.0605408380200966,0.03052,0.0736300413468063
0.0403,0.0526292188218903,0.05286,0.00114981394682094,0.0403,0.077556363435387,0.0403,0.0790946430634996
0.05286,0.0624541015634454,0.06821,0.00124071018401079,0.05286,0.094907063554341,0.05286,0.0860956961182268
0.06821,0.0738612918430408,0.07472,0.00126097288149264,0.06821,0.113378105712344,0.06821,0.0951075889358688
0.07472,0.0771184787426184,0.0835,0.00127716269897358,0.07472,0.118021803204087,0.07472,0.0978154900463872
0.0835,0.0804392133498532,0.1383,0.00142973246955413,0.0835,0.12230565009562,0.0835,0.100625406576296
0.1383,0.108769374713751,0.1398,0.00146429859923041,0.1383,0.159461779816354,0.1383,0.126143310049834
0.1398,0.113512523586984,0.1463,0.00146396179582611,0.1398,0.166231954979594,0.1398,0.130596694270092
0.1463,0.114813263166372,0.1527,0.00140610671518159,0.1463,0.167295067403008,0.1463,0.131813461238333
0.1527,0.108678559807214,0.005591,0.220217615314965,0.1527,0.157401248602498,0.1527,0.126036264400979
0.005591,0.0692278047648075,0.01925,0.220013318255295,0.005591,0.125029462481717,0.005591,0.141105245349823
0.01925,0.0710688361931075,0.08278,0.219708516293016,0.01925,0.127692736042163,0.01925,0.142584849527388
0.08278,0.0747721406795096,0.169,0.219192754932658,0.08278,0.132391524743202,0.08278,0.14561253097218
0.169,0.0807086119785582,0.2237,0.218210213246475,0.169,0.13992574256131,0.169,0.150614225870901
0.2237,0.0899492182689798,0.2149,0.217322278528641,0.2237,0.152044207115523,0.2237,0.158707258227629
0.2149,0.0972292132979649,0.1744,0.216689690063527,0.2149,0.161484952651528,0.2149,0.165287929719878
0.1744,0.101699152735272,0.1566,0.21615712500992,0.1744,0.167246237044902,0.1744,0.169400651779639
0.1566,0.105901657721159,0.07584,0.214181817779752,0.1566,0.172222613891504,0.1566,0.173300646134137
0.07584,0.121520745957049,0.0316,0.211469578410274,0.07584,0.188818416802162,0.07584,0.18801776613381
0.0316,0.145797101985823,0.01823,0.210922148759685,0.0316,0.209325427295143,0.0316,0.211163594919381
0.01823,0.15071874739738,0.01407,0.209928934201033,0.01823,0.212865440026637,0.01823,0.215854252058791
0.01407,0.160359389698933,0.003794,0.210640480452733,0.01407,0.219398745630186,0.01407,0.225009764647932
0.003794,0.0585232900576049,0.05463,0.209818609386198,0.003794,0.103492523095068,0.003794,0.125596811594584
0.05463,0.0681534005529703,0.1271,0.209521076332052,0.05463,0.117685481113927,0.05463,0.132890729916553
0.1271,0.0745274534559965,0.1471,0.209125471321669,0.1271,0.125024496271454,0.1271,0.138032312127276
0.1471,0.0792438634034339,0.1509,0.208552398871886,0.1471,0.13159244369388,0.1471,0.141991751401678
0.1509,0.0849051174043074,0.169,0.208113456033889,0.1509,0.139871286598395,0.1509,0.146884982143995
0.169,0.0901606732973459,0.1981,0.207668573432667,0.169,0.146745841253151,0.169,0.15152938475326
0.1981,0.0961992006066121,0.2054,0.207269224358934,0.1981,0.15410640998344,0.1981,0.156968455549707
0.2054,0.100662343863851,0.2092,0.206321835467043,0.2054,0.159750362876942,0.2054,0.161055168046291
0.2092,0.110712613004673,0.1808,0.203056482060668,0.2092,0.172035102557361,0.2092,0.170406396835715
0.1808,0.144677767592685,0.1664,0.202544092696189,0.1808,0.206781235870601,0.1808,0.202705310838343
0.1664,0.149533985041761,0.1484,0.20192950670611,0.1664,0.210873528234607,0.1664,0.207340521804568
0.1484,0.155343723595796,0.001814,0.19116733445125,0.1484,0.215442324245003,0.1484,0.212875078615995
0.001814,0.0522883128144606,0.029,0.190934284466629,0.001814,0.0863346366380163,0.001814,0.107822401794211
0.029,0.0576066991896778,0.04716,0.190607602246697,0.029,0.0936233382221609,0.029,0.111480982824769
0.04716,0.063392177501035,0.07527,0.190281279853867,0.04716,0.102334240338702,0.04716,0.115741261263807
0.07527,0.0703239045948593,0.09433,0.189920522132664,0.07527,0.111771158828975,0.07527,0.121153846346729
0.09433,0.0770378285562199,0.1442,0.18928607705432,0.09433,0.121195706950004,0.09433,0.126676137439542
0.1442,0.0910388287641135,0.1741,0.188670982611501,0.1442,0.138954624046276,0.1442,0.138837898472713
0.1741,0.103301996643559,0.1914,0.188112431070545,0.1741,0.154326205579586,0.1741,0.150009703285716
0.1914,0.113757941984717,0.2051,0.187606886082636,0.1914,0.16704634259042,0.1914,0.159775544686365
0.2051,0.123263683870755,0.2233,0.18680977168673,0.2051,0.178038453412881,0.2051,0.168767385313025
0.2233,0.138298070295537,0.2244,0.185210560730038,0.2233,0.194344422537412,0.2233,0.183090880563059
0.2244,0.165191272736779,0.22,0.184243217520844,0.2244,0.220444888404156,0.2244,0.208674437657668
0.22,0.181224432382998,0.02362,0.15081999026292,0.22,0.233677926712537,0.22,0.223728344740399
0.02362,0.0513047105969815,0.05568,0.150724900366175,0.02362,0.0694406461454837,0.02362,0.0789075618300557
0.05568,0.0699839153730061,0.1002,0.150635770981736,0.05568,0.098165238366384,0.05568,0.0926304313550238
0.1002,0.0901208825608685,0.148,0.150538862253935,0.1002,0.124173784827466,0.1002,0.109753212721331
0.148,0.112173829231142,0.1732,0.150463657758227,0.148,0.150353597258994,0.148,0.129987227756672
0.1732,0.126977171741069,0.1843,0.150391552916602,0.1732,0.167521228678151,0.1732,0.143980286044427
0.1843,0.138333974825802,0.2062,0.150272794794414,0.1843,0.180764449584205,0.1843,0.154803353920466
0.2062,0.157553848625035,0.2294,0.150143740725282,0.2062,0.201559577609646,0.2062,0.173091666204186
0.2294,0.17801395993969,0.2313,0.150036797219442,0.2294,0.222153793858559,0.2294,0.192350880843366
